price,rooms,area,floor,total_floors,year,building_type_кирпичный,building_type_монолитный,building_type_панельный
24000000,1,41.0,1.0,7.0,2021.0,0,1,0
33000000,2,64.0,1.0,5.0,2020.0,0,1,0
85000000,2,68.0,7.0,16.0,2024.0,0,1,0
44000000,2,53.3,6.0,18.0,2023.0,0,1,0
155000000,3,135.0,4.0,7.0,2012.0,0,1,0
215000000,4,202.0,3.0,6.0,2009.0,0,1,0
60000000,2,63.4,16.0,18.0,2022.0,0,1,0
30000000,2,60.0,1.0,5.0,2022.0,0,1,0
38000000,2,74.0,2.0,16.0,2012.0,0,1,0
30000000,1,60.0,16.0,16.0,2016.0,0,1,0
43500000,2,60.0,4.0,8.0,1973.0,0,0,1
63000000,3,90.0,8.0,9.0,1978.0,0,1,0
8700000,1,16.0,4.0,4.0,1970.0,0,0,1
38000000,2,44.0,6.0,6.0,2024.0,0,1,0
60000000,2,67.0,9.0,16.0,2012.0,0,1,0
40000000,3,57.0,1.0,4.0,1972.0,0,0,1
38000000,1,41.0,3.0,9.0,1988.0,0,0,1
420000000,6,340.0,1.0,4.0,2001.0,1,0,0
43000000,4,98.8,5.0,5.0,1989.0,1,0,0
37000000,2,51.0,3.0,16.0,2023.0,0,1,0
25000000,1,45.4,4.0,9.0,2026.0,0,1,0
27500000,1,37.6,6.0,9.0,1984.0,0,0,1
87000000,3,90.0,18.0,18.0,2023.0,0,1,0
40000000,1,50.0,3.0,9.0,2018.0,0,1,0
35000000,2,54.0,2.0,5.0,1985.0,0,0,1
38000000,2,58.0,1.0,3.0,2023.0,0,1,0
40500000,2,47.0,4.0,12.0,2026.0,0,1,0
76000000,4,105.0,5.0,5.0,1980.0,1,0,0
41000000,2,64.0,18.0,19.0,2012.0,0,1,0
27900000,2,49.0,2.0,5.0,2022.0,0,1,0
180000000,4,170.0,2.0,6.0,2004.0,0,1,0
51000000,3,71.0,1.0,9.0,2003.0,0,1,0
34000000,2,62.0,3.0,5.0,2015.0,0,1,0
35000000,1,40.0,1.0,9.0,1990.0,0,0,1
33000000,1,30.4,3.0,3.0,2021.0,0,1,0
27000000,1,40.0,8.0,9.0,1984.0,0,0,1
42000000,2,50.0,4.0,13.0,2025.0,0,1,0
75000000,4,85.6,2.0,16.0,2009.0,0,1,0
26000000,1,33.0,9.0,9.0,2025.0,0,1,0
80000000,2,70.0,13.0,16.0,2021.0,0,1,0
23900000,1,43.0,9.0,10.0,2017.0,0,1,0
25500000,1,41.16,1.0,6.0,2022.0,0,1,0
35700000,1,42.0,3.0,5.0,1979.0,0,0,1
53000000,4,75.0,4.0,4.0,1970.0,0,0,1
55000000,2,60.0,5.0,10.0,2020.0,0,1,0
33000000,2,58.0,12.0,12.0,2019.0,0,1,0
75000000,2,98.0,12.0,14.0,2003.0,0,1,0
52000000,2,52.0,9.0,9.0,2009.0,1,0,0
44000000,3,60.0,5.0,5.0,1980.0,0,0,0
39000000,3,60.0,3.0,4.0,1965.0,0,0,0
125000000,4,140.0,6.0,13.0,2021.0,0,1,0
38500000,1,43.0,4.0,12.0,2024.0,0,1,0
70000000,3,60.0,10.0,10.0,2025.0,0,1,0
31500000,2,47.0,2.0,9.0,2021.0,0,0,0
23500000,1,43.0,7.0,9.0,2022.0,0,1,0
22000000,1,44.4,3.0,4.0,2026.0,1,0,0
24500000,1,34.0,1.0,5.0,1989.0,1,0,0
40000000,2,72.0,5.0,10.0,2022.0,0,1,0
79000000,2,88.4,26.0,30.0,2010.0,0,1,0
33000000,1,43.0,9.0,9.0,2025.0,0,1,0
36600000,2,50.0,2.0,3.0,2025.0,0,1,0
37000000,3,58.0,3.0,4.0,1970.0,0,0,0
26000000,2,47.0,2.0,4.0,1979.0,0,0,0
36500000,2,43.4,3.0,13.0,2020.0,0,1,0
37500000,3,55.4,3.0,4.0,1968.0,0,0,1
97000000,3,120.0,6.0,8.0,2019.0,0,1,0
86888888,2,62.0,5.0,12.0,2022.0,0,1,0
188888888,4,113.0,7.0,16.0,2021.0,0,1,0
38500000,1,40.0,2.0,12.0,2019.0,0,1,0
88000000,2,74.0,5.0,6.0,2024.0,0,1,0
39500000,3,59.0,1.0,5.0,1975.0,0,0,1
155000000,4,170.0,15.0,15.0,2006.0,0,1,0
65000000,3,65.0,3.0,9.0,1985.0,0,0,0
19800000,1,39.2,8.0,9.0,2026.0,0,1,0
30000000,2,52.0,1.0,8.0,2021.0,0,1,0
47000000,3,70.77,11.0,12.0,2026.0,0,1,0
23800000,1,44.0,5.0,6.0,2006.0,0,1,0
33000000,3,73.0,2.0,2.0,1980.0,1,0,0
46000000,3,59.0,4.0,4.0,1968.0,0,0,1
88700000,2,63.0,11.0,16.0,2025.0,0,1,0
80000000,4,120.0,5.0,5.0,1991.0,1,0,0
25000000,1,35.0,3.0,3.0,2024.0,0,1,0
31000000,1,34.9,2.0,7.0,2026.0,0,1,0
25000000,1,37.0,5.0,5.0,2016.0,0,1,0
23000000,2,45.0,1.0,3.0,1970.0,1,0,0
28000000,1,28.8,2.0,4.0,1961.0,1,0,0
96500000,3,109.0,2.0,3.0,2023.0,0,1,0
49000000,2,42.53,4.0,4.0,2026.0,0,1,0
35000000,1,33.0,2.0,6.0,1986.0,1,0,0
65500000,4,88.0,1.0,5.0,1985.0,1,0,0
242000000,3,207.0,1.0,6.0,2012.0,1,0,0
33000000,2,49.7,3.0,5.0,1988.0,0,0,1
30999900,1,42.0,12.0,13.0,2021.0,0,1,0
30000000,2,42.0,2.0,3.0,1960.0,1,0,0
35500000,3,72.0,10.0,12.0,2025.0,0,1,0
75000000,3,70.0,4.0,5.0,1991.0,1,0,0
48500000,2,55.0,7.0,13.0,2024.0,0,1,0
47000000,2,60.0,6.0,9.0,2026.0,0,1,0
21500000,1,28.0,7.0,10.0,2021.0,0,1,0
18500000,1,35.0,7.0,12.0,2025.0,0,1,0
166000000,4,137.3,11.0,12.0,2024.0,0,1,0
75000000,3,78.0,2.0,9.0,2026.0,0,1,0
37000000,2,64.0,2.0,5.0,2017.0,0,1,0
34500000,2,70.2,4.0,12.0,2025.0,0,1,0
75000000,3,103.6,9.0,9.0,2006.0,0,1,0
60000000,2,45.0,11.0,13.0,2025.0,0,1,0
76000000,3,65.0,4.0,13.0,2020.0,0,1,0
21500000,2,42.1,4.0,9.0,2025.0,0,1,0
70000000,4,173.0,5.0,5.0,2008.0,0,1,0
36000000,2,63.8,3.0,9.0,2016.0,0,1,0
60000000,3,90.0,5.0,10.0,2010.0,0,1,0
81000000,4,130.4,1.0,3.0,2025.0,0,1,0
95000000,3,78.4,1.0,15.0,2022.0,0,1,0
48000000,2,60.0,5.0,12.0,2024.0,0,1,0
43500000,3,76.9,4.0,6.0,2008.0,0,1,0
36000000,3,56.0,2.0,2.0,1956.0,1,0,0
50400000,2,50.4,4.0,13.0,2023.0,0,1,0
39000000,3,136.0,11.0,16.0,2012.0,0,1,0
96000000,3,91.0,10.0,17.0,2020.0,0,1,0
33000000,1,39.1,1.0,5.0,1986.0,0,0,1
25500000,2,43.0,4.0,4.0,1969.0,0,0,1
35000000,3,58.5,1.0,5.0,1976.0,0,0,1
110000000,3,120.0,1.0,2.0,2021.0,1,0,0
61000000,2,77.7,5.0,12.0,1970.0,0,1,0
18900000,1,40.4,9.0,9.0,2025.0,0,1,0
23500000,1,46.51,8.0,10.0,2025.0,0,1,0
32500000,2,47.2,2.0,4.0,1967.0,0,0,1
50000000,2,62.8,3.0,12.0,2022.0,0,1,0
315000000,7,433.0,2.0,4.0,2011.0,0,1,0
85800000,3,91.9,2.0,12.0,2024.0,0,1,0
41500000,3,66.0,5.0,5.0,1985.0,0,0,1
34000000,1,29.3,7.0,12.0,2018.0,0,1,0
35000000,3,51.7,1.0,10.0,2022.0,0,0,0
42500000,3,60.0,1.0,4.0,1973.0,0,0,1
33000000,2,52.9,1.0,10.0,2018.0,0,1,0
47000000,3,57.0,4.0,4.0,1972.0,0,0,1
42000000,3,59.0,5.0,5.0,1974.0,0,0,1
80000000,3,60.0,15.0,21.0,2023.0,0,1,0
27500000,2,44.1,1.0,4.0,1963.0,0,0,1
55000000,3,56.0,4.0,4.0,1970.0,0,0,1
23500000,1,36.0,3.0,5.0,2024.0,0,0,0
130000000,2,44.0,1.0,5.0,1975.0,0,0,1
76000000,3,65.0,8.0,9.0,2025.0,0,1,0
45000000,3,68.0,8.0,9.0,1986.0,0,0,1
23000000,1,43.0,8.0,9.0,2024.0,0,1,0
33000000,2,47.0,10.0,10.0,2021.0,0,1,0
73000000,2,65.5,1.0,3.0,2023.0,0,1,0
38500000,1,40.0,2.0,12.0,2019.0,0,1,0
65000000,3,73.0,2.0,17.0,2020.0,0,1,0
50500000,3,90.0,10.0,17.0,2011.0,0,1,0
38500000,1,43.0,4.0,17.0,2014.0,0,1,0
61000000,4,83.0,1.0,5.0,1995.0,0,0,1
119000000,3,133.6,7.0,16.0,2019.0,0,1,0
109000000,1,55.5,9.0,19.0,2022.0,0,1,0
420000000,4,181.8,4.0,22.0,2015.0,0,1,0
33000000,2,40.6,1.0,3.0,1963.0,1,0,0
35000000,2,55.0,2.0,12.0,2022.0,0,1,0
33500000,1,39.0,4.0,9.0,1980.0,0,0,1
42000000,2,67.0,4.0,9.0,2024.0,0,1,0
60000000,3,85.0,1.0,2.0,1954.0,1,0,0
38000000,3,56.0,4.0,4.0,1969.0,0,0,1
140000000,3,135.0,5.0,5.0,2008.0,0,1,0
99000000,3,96.4,5.0,7.0,2018.0,0,1,0
98888369,3,97.4,13.0,15.0,2007.0,0,1,0
27500000,2,49.0,2.0,2.0,1978.0,1,0,0
58000000,4,91.5,7.0,9.0,1981.0,0,0,1
35100000,2,63.8,5.0,6.0,2026.0,0,1,0
90000000,2,75.0,6.0,12.0,2023.0,0,1,0
35000000,2,42.5,10.0,10.0,2025.0,0,1,0
158520000,4,132.1,3.0,3.0,2023.0,0,1,0
38500000,1,40.0,2.0,12.0,2019.0,0,1,0
216600000,4,141.0,11.0,12.0,2024.0,0,1,0
43500000,1,46.6,4.0,20.0,2022.0,0,1,0
90000000,3,102.0,6.0,18.0,2015.0,0,1,0
25500000,1,33.3,5.0,5.0,1979.0,0,0,1
57000000,2,70.1,11.0,14.0,2007.0,0,1,0
95000000,3,107.0,12.0,21.0,2019.0,0,1,0
85000000,2,90.0,6.0,10.0,2014.0,0,1,0
25000000,2,44.0,4.0,6.0,2026.0,0,1,0
28000000,1,42.5,9.0,9.0,2018.0,0,0,0
34500000,1,42.0,2.0,13.0,2020.0,0,1,0
38000000,2,55.0,4.0,5.0,1988.0,0,0,1
32000000,1,31.9,2.0,5.0,1989.0,1,0,0
35000000,1,46.7,7.0,8.0,2024.0,0,1,0
26500000,1,39.0,6.0,9.0,2021.0,0,1,0
36000000,2,47.0,2.0,9.0,2022.0,0,0,0
26000000,1,38.0,5.0,5.0,2024.0,0,1,0
92000000,3,100.0,14.0,15.0,2012.0,0,1,0
399000000,5,206.6,3.0,3.0,2022.0,0,1,0
32000000,2,45.0,3.0,13.0,2022.0,0,1,0
35700000,2,48.3,12.0,18.0,2023.0,0,1,0
15000000,1,17.0,2.0,5.0,1968.0,0,1,0
130000000,3,90.0,5.0,12.0,2025.0,0,1,0
86500000,2,75.7,3.0,9.0,2026.0,0,1,0
12500000,1,17.0,4.0,4.0,1970.0,0,0,1
46500000,3,72.5,3.0,9.0,1989.0,0,0,1
28500000,1,31.6,2.0,4.0,1969.0,0,0,1
32000000,2,45.0,3.0,13.0,2022.0,0,1,0
14000000,1,27.5,1.0,3.0,2013.0,0,0,0
39500000,3,62.0,4.0,4.0,1969.0,0,0,1
65000000,2,50.2,11.0,18.0,2022.0,0,1,0
145000000,4,103.0,2.0,6.0,1989.0,1,0,0
40000000,3,60.0,3.0,5.0,1981.0,0,0,1
80000000,3,86.0,4.0,5.0,1990.0,1,0,0
30000000,2,45.0,12.0,13.0,2024.0,0,1,0
65000000,3,82.3,5.0,13.0,2024.0,0,1,0
37000000,2,46.0,11.0,13.0,2025.0,0,1,0
28300000,1,41.0,7.0,9.0,1992.0,0,0,1
120000000,3,105.0,12.0,12.0,2023.0,0,1,0
68000000,3,96.0,12.0,13.0,2024.0,0,1,0
65000000,3,69.0,6.0,12.0,2020.0,0,1,0
80000000,2,102.0,10.0,13.0,2013.0,0,1,0
24999999,1,35.0,8.0,10.0,2025.0,0,1,0
37000000,2,46.2,2.0,9.0,2025.0,0,1,0
41500000,2,61.2,3.0,9.0,2022.0,0,1,0
100000000,3,136.0,16.0,19.0,2008.0,0,1,0
30000000,1,34.9,4.0,5.0,1977.0,1,0,0
145000000,2,85.0,1.0,3.0,2022.0,0,1,0
58000000,2,59.0,11.0,14.0,2023.0,0,1,0
52000000,2,57.6,7.0,10.0,2014.0,0,1,0
32500000,2,58.0,4.0,9.0,1995.0,0,0,1
33000000,1,41.0,5.0,9.0,1985.0,0,0,1
60000000,4,72.8,4.0,4.0,1970.0,0,0,1
87900000,2,88.0,14.0,15.0,2023.0,0,1,0
26000000,2,46.0,4.0,4.0,1963.0,0,0,1
190000000,3,125.9,3.0,3.0,2025.0,0,1,0
42000000,3,67.0,5.0,5.0,1978.0,0,0,1
158000000,4,200.0,3.0,5.0,1993.0,1,0,0
46900000,2,53.0,2.0,3.0,2023.0,0,1,0
27000000,2,46.8,2.0,2.0,1976.0,1,0,0
34000000,2,45.0,2.0,4.0,1967.0,0,0,1
66000000,3,73.0,1.0,5.0,1977.0,1,0,0
55000000,2,60.0,5.0,10.0,2020.0,0,1,0
52000000,2,50.0,7.0,9.0,2018.0,0,1,0
54000000,2,81.0,8.0,12.0,2007.0,0,1,0
34500000,2,46.2,1.0,5.0,1979.0,0,0,1
330000000,5,255.0,5.0,6.0,2004.0,0,1,0
270000000,4,235.0,13.0,14.0,2015.0,0,1,0
65000000,3,70.0,5.0,5.0,1989.0,1,0,0
68000000,4,75.8,17.0,18.0,2022.0,0,1,0
12500000,1,18.0,2.0,4.0,1968.0,0,0,1
58000000,2,47.0,6.0,15.0,2019.0,0,1,0
25500000,1,36.0,4.0,5.0,2022.0,0,1,0
47000000,3,63.0,1.0,9.0,2026.0,0,1,0
46500000,2,58.0,6.0,9.0,1986.0,0,0,1
32500000,2,43.0,4.0,5.0,1975.0,0,0,0
38500000,2,48.0,16.0,17.0,2025.0,0,1,0
40000000,1,38.0,2.0,12.0,2025.0,0,1,0
20600000,1,35.0,5.0,6.0,2026.0,0,1,0
35000000,2,48.0,1.0,4.0,1989.0,0,0,1
150000000,3,111.0,15.0,18.0,2021.0,1,0,0
27000000,1,38.0,6.0,9.0,2020.0,0,1,0
145000000,3,142.0,2.0,3.0,2022.0,0,1,0
58000000,3,90.0,5.0,9.0,2010.0,0,1,0
58000000,3,102.1,1.0,9.0,2006.0,0,1,0
27500000,2,50.0,1.0,12.0,2026.0,0,1,0
40500000,3,64.0,17.0,19.0,2012.0,0,1,0
26500000,1,35.0,8.0,10.0,2018.0,0,1,0
75000000,2,75.0,8.0,12.0,2020.0,0,1,0
34500000,2,45.0,1.0,4.0,1963.0,1,0,0
210000000,3,170.0,1.0,4.0,2001.0,1,0,0
43000000,2,65.0,2.0,18.0,2012.0,0,1,0
95000000,3,92.1,10.0,12.0,2022.0,0,1,0
30000000,1,39.6,3.0,9.0,1988.0,0,0,1
43000000,2,62.0,7.0,9.0,2024.0,0,1,0
85000000,3,91.0,2.0,10.0,2008.0,0,1,0
37000000,2,55.0,7.0,12.0,2021.0,0,1,0
35000000,1,50.4,13.0,13.0,2006.0,0,1,0
90000000,3,87.0,6.0,12.0,2020.0,0,1,0
90000000,4,105.0,4.0,20.0,2022.0,0,1,0
58000000,2,50.0,2.0,4.0,2020.0,0,1,0
265000000,3,170.0,4.0,4.0,2021.0,0,1,0
82000000,2,56.0,11.0,13.0,2020.0,0,1,0
67000000,2,86.0,13.0,13.0,2014.0,0,1,0
110000000,3,117.0,6.0,6.0,2019.0,0,1,0
51500000,3,71.2,2.0,6.0,2026.0,0,1,0
20000000,1,37.2,5.0,9.0,2025.0,0,1,0
146000000,3,95.0,7.0,8.0,2015.0,0,1,0
40500000,2,58.0,4.0,9.0,2005.0,0,1,0
45000000,3,94.5,5.0,9.0,2013.0,1,0,0
26000000,1,33.0,4.0,5.0,1983.0,0,0,1
46000000,3,64.0,6.0,9.0,2025.0,0,1,0
45800000,2,45.0,3.0,16.0,2026.0,0,1,0
24000000,2,54.0,1.0,2.0,1954.0,0,0,0
120000000,3,162.9,5.0,13.0,2012.0,0,1,0
42000000,1,42.0,12.0,15.0,2022.0,0,1,0
68000000,3,89.0,2.0,13.0,2024.0,0,1,0
44900000,3,80.0,6.0,12.0,2026.0,0,1,0
40000000,2,60.0,4.0,9.0,2005.0,0,1,0
33500000,3,71.0,9.0,9.0,2020.0,0,1,0
26500000,1,35.0,9.0,12.0,2024.0,0,1,0
83000000,2,75.0,2.0,3.0,2022.0,1,0,0
12990000,2,49.0,1.0,6.0,2022.0,0,1,0
23500000,2,47.1,4.0,9.0,2025.0,0,1,0
40000000,2,60.0,6.0,15.0,2008.0,0,1,0
38900000,3,80.0,8.0,9.0,2012.0,0,1,0
47500000,3,70.0,3.0,5.0,1991.0,0,0,1
63000000,3,75.2,12.0,16.0,2023.0,0,1,0
28000000,1,40.0,6.0,9.0,2018.0,0,1,0
26800000,1,36.5,5.0,12.0,2025.0,0,1,0
65000000,2,66.5,6.0,9.0,2008.0,0,1,0
33500000,2,67.0,6.0,7.0,2021.0,0,1,0
29500000,2,64.0,3.0,9.0,2015.0,0,1,0
65500000,2,57.0,5.0,12.0,2026.0,0,1,0
139000000,5,156.0,3.0,4.0,1985.0,1,0,0
22222000,1,30.0,1.0,9.0,2024.0,0,1,0
43000000,2,60.0,8.0,9.0,2008.0,0,1,0
22222000,1,30.0,1.0,9.0,2024.0,0,1,0
43000000,2,60.0,8.0,9.0,2008.0,0,1,0
27500000,2,45.0,3.0,4.0,1967.0,0,0,1
33000000,1,34.0,3.0,5.0,1975.0,0,0,1
38500000,3,90.0,1.0,3.0,2022.0,1,0,0
40500000,3,50.7,3.0,9.0,2025.0,0,1,0
62500000,2,60.0,9.0,12.0,2022.0,0,1,0
56000000,2,63.1,7.0,12.0,2025.0,0,1,0
21999999,1,22.0,9.0,12.0,2021.0,0,1,0
28000000,1,41.0,2.0,8.0,2017.0,0,1,0
27900000,2,48.0,7.0,9.0,2022.0,0,1,0
100000000,3,121.0,3.0,9.0,2010.0,0,1,0
47700000,3,63.0,4.0,5.0,1973.0,0,0,1
64500000,2,75.5,6.0,20.0,2023.0,0,1,0
10500000,1,23.0,3.0,5.0,1986.0,1,0,0
42000000,1,39.0,4.0,9.0,2026.0,0,1,0
28000000,2,54.0,8.0,9.0,2026.0,0,1,0
31500000,2,43.4,2.0,4.0,1968.0,0,0,1
44000000,3,75.0,4.0,5.0,1986.0,0,0,0
33000000,2,49.0,6.0,10.0,2022.0,0,1,0
25000000,2,44.0,1.0,4.0,1966.0,0,0,1
75800000,4,90.0,4.0,13.0,2020.0,0,1,0
37990000,2,37.0,3.0,4.0,1962.0,1,0,0
27000000,2,48.0,6.0,10.0,2020.0,0,1,0
28000000,2,38.0,1.0,9.0,2024.0,0,1,0
27000000,1,40.0,2.0,9.0,2019.0,0,1,0
43000000,2,55.0,13.0,13.0,2018.0,0,1,0
27000000,2,43.0,4.0,4.0,1966.0,0,0,1
86000000,2,50.0,10.0,12.0,2024.0,0,1,0
36500000,2,62.8,8.0,9.0,2019.0,0,1,0
50000000,3,69.0,5.0,5.0,1993.0,0,0,1
35600000,2,55.2,7.0,7.0,1976.0,0,1,0
36500000,1,40.0,4.0,9.0,1981.0,0,0,1
143000000,3,96.0,4.0,12.0,2022.0,0,1,0
13000000,1,18.0,1.0,5.0,1986.0,0,0,0
122000000,3,142.0,8.0,16.0,2008.0,0,1,0
46000000,2,86.0,2.0,15.0,2012.0,0,1,0
76000000,3,80.0,2.0,9.0,1995.0,0,1,0
40500000,2,65.0,14.0,21.0,2012.0,0,1,0
25000000,1,41.0,6.0,9.0,2022.0,0,1,0
87500000,3,80.0,11.0,12.0,2019.0,0,1,0
55000000,3,58.0,1.0,4.0,1965.0,0,0,1
35000000,2,42.0,4.0,5.0,1978.0,0,0,1
145000000,5,185.0,1.0,3.0,2021.0,1,0,0
23000000,1,40.0,8.0,9.0,2016.0,0,1,0
38000000,2,50.0,5.0,6.0,2022.0,0,0,0
36000000,2,40.0,5.0,5.0,2023.0,0,1,0
33000000,1,35.0,4.0,5.0,1975.0,1,0,0
37000000,2,67.0,2.0,15.0,2012.0,0,1,0
63000000,3,72.0,4.0,9.0,1991.0,0,0,1
32000000,2,44.7,1.0,4.0,1948.0,1,0,0
130000000,3,120.2,12.0,21.0,2014.0,0,1,0
56000000,3,87.0,1.0,4.0,2025.0,0,0,0
52000000,2,57.6,7.0,10.0,2014.0,0,1,0
72700000,3,80.0,5.0,16.0,2016.0,0,1,0
25000000,2,43.0,6.0,8.0,1988.0,1,0,0
25000000,2,43.0,6.0,8.0,1988.0,1,0,0
63000000,2,50.0,5.0,8.0,2022.0,0,1,0
33000000,1,40.0,4.0,5.0,1976.0,1,0,0
28000000,2,46.1,1.0,4.0,1966.0,0,0,1
36000000,2,69.0,6.0,9.0,2008.0,0,1,0
21054000,1,28.0,9.0,10.0,2022.0,0,1,0
41500000,3,60.0,4.0,5.0,1976.0,0,0,1
108000000,3,100.0,6.0,12.0,2021.0,0,1,0
43000000,2,49.5,4.0,5.0,1989.0,1,0,0
17500000,1,37.5,3.0,9.0,2025.0,0,1,0
55000000,1,39.5,1.0,9.0,2021.0,0,1,0
38000000,2,41.0,7.0,12.0,2024.0,0,1,0
36500000,2,44.1,1.0,5.0,1973.0,0,0,1
40000000,2,48.6,6.0,10.0,2022.0,0,1,0
44000000,1,46.0,6.0,20.0,2011.0,0,1,0
123500000,3,81.0,11.0,17.0,2020.0,0,1,0
28500000,2,42.0,1.0,9.0,2025.0,0,1,0
75000000,3,97.5,13.0,16.0,2009.0,0,1,0
90000000,3,86.0,5.0,13.0,2021.0,0,1,0
54000000,2,62.0,10.0,13.0,2022.0,0,1,0
77700000,2,62.3,2.0,9.0,2025.0,0,1,0
75000000,2,50.0,6.0,17.0,2021.0,0,1,0
45000000,3,63.0,3.0,5.0,1984.0,0,0,1
27000000,1,40.0,3.0,5.0,2022.0,0,1,0
40000000,2,46.0,4.0,4.0,1967.0,1,0,0
35000000,3,62.0,4.0,4.0,1969.0,0,0,1
165000000,3,120.0,6.0,12.0,2014.0,0,1,0
67000000,2,48.0,7.0,17.0,2018.0,0,1,0
50000000,3,75.0,4.0,5.0,1989.0,1,0,0
50000000,3,75.0,4.0,5.0,1989.0,1,0,0
46500000,2,64.0,2.0,12.0,2022.0,0,1,0
166000000,4,200.0,4.0,6.0,2008.0,0,1,0
45000000,3,84.4,5.0,9.0,2010.0,0,1,0
32300000,2,40.0,11.0,13.0,2022.0,0,1,0
28500000,2,45.0,5.0,5.0,1976.0,0,0,1
55000000,3,90.0,8.0,21.0,2011.0,0,1,0
32500000,1,30.0,2.0,9.0,1981.0,0,0,1
38000000,1,38.7,7.0,9.0,1985.0,0,0,1
48000000,3,63.0,1.0,5.0,1974.0,0,0,1
21500000,1,34.0,1.0,5.0,1977.0,1,0,0
32200000,2,45.0,1.0,10.0,2022.0,0,1,0
65000000,3,74.0,4.0,4.0,1963.0,1,0,0
35000000,2,64.0,2.0,5.0,2015.0,0,1,0
42500000,2,47.0,2.0,5.0,1981.0,1,0,0
75000000,4,96.0,12.0,12.0,2024.0,0,1,0
45000000,2,38.0,7.0,9.0,2020.0,0,1,0
22900000,1,29.0,6.0,12.0,2025.0,0,1,0
41900000,2,58.0,8.0,12.0,2025.0,0,1,0
34000000,1,36.0,2.0,2.0,1950.0,1,0,0
35500000,2,59.0,9.0,10.0,2022.0,0,1,0
40000000,3,62.0,5.0,5.0,1973.0,0,0,1
17300000,1,18.0,1.0,5.0,1976.0,1,0,0
63000000,3,71.0,2.0,10.0,2022.0,0,1,0
270000000,4,220.0,2.0,3.0,2020.0,0,1,0
47500000,3,65.0,3.0,4.0,1970.0,1,0,0
27000000,1,38.0,2.0,5.0,1987.0,0,0,0
46500000,2,64.0,8.0,12.0,2022.0,0,1,0
62000000,3,62.0,2.0,12.0,2018.0,0,1,0
41000000,2,59.0,2.0,6.0,2025.0,0,1,0
60000000,3,75.0,6.0,9.0,1991.0,0,0,1
36500000,3,60.0,2.0,4.0,1970.0,0,0,1
46000000,2,47.0,3.0,4.0,2021.0,0,1,0
37500000,2,57.0,5.0,9.0,2006.0,0,1,0
39900000,2,54.0,16.0,16.0,2026.0,0,1,0
23500000,1,40.0,4.0,5.0,2022.0,0,1,0
63000000,2,70.0,2.0,10.0,2022.0,0,1,0
35000000,3,51.0,4.0,4.0,1971.0,1,0,0
37000000,3,65.0,1.0,5.0,1976.0,0,0,1
28500000,2,41.0,3.0,4.0,1968.0,0,0,1
54000000,2,45.0,8.0,20.0,2022.0,0,1,0
35500000,1,36.4,6.0,9.0,1988.0,0,0,1
24500000,1,44.9,1.0,5.0,2016.0,0,1,0
83900000,2,112.0,8.0,12.0,2010.0,0,1,0
30999998,2,52.0,11.0,14.0,2017.0,0,1,0
77000000,3,82.0,7.0,16.0,2017.0,0,1,0
83900000,2,112.0,8.0,12.0,2010.0,0,1,0
83000000,3,125.0,2.0,4.0,2022.0,0,1,0
36000000,2,44.0,3.0,9.0,2017.0,0,1,0
45500000,2,58.0,7.0,10.0,2007.0,0,1,0
60300000,2,60.3,13.0,13.0,2023.0,0,1,0
47500000,3,64.0,2.0,5.0,1973.0,0,0,1
49000000,2,60.0,8.0,9.0,1989.0,0,0,1
49000000,2,45.0,5.0,16.0,2021.0,0,1,0
55000000,2,63.0,3.0,5.0,1982.0,1,0,0
27000005,2,54.0,9.0,9.0,2026.0,0,1,0
40000000,4,76.0,5.0,5.0,1985.0,0,0,1
20600000,1,33.0,1.0,5.0,1986.0,0,0,1
31500000,2,53.0,5.0,5.0,1989.0,0,0,1
48000000,3,68.0,11.0,12.0,2022.0,0,1,0
41000000,3,61.0,2.0,5.0,1970.0,1,0,0
37000000,1,38.0,1.0,12.0,2018.0,0,1,0
107000000,4,123.4,3.0,3.0,2025.0,0,1,0
28500000,2,46.0,4.0,4.0,1962.0,0,0,1
71000000,3,65.1,8.0,9.0,1991.0,0,1,0
33000000,2,56.0,3.0,3.0,1989.0,1,0,0
110000000,3,95.0,2.0,12.0,2019.0,0,1,0
88000000,3,120.0,14.0,15.0,2010.0,0,1,0
125000000,3,115.0,6.0,7.0,1974.0,1,0,0
48000000,3,86.0,1.0,3.0,1975.0,1,0,0
36500000,2,43.4,3.0,13.0,2020.0,0,1,0
37000000,3,67.0,2.0,10.0,2021.0,0,1,0
29500000,2,42.0,1.0,3.0,2023.0,0,1,0
31000000,2,61.1,5.0,5.0,1993.0,0,0,0
80000000,3,106.0,4.0,9.0,2011.0,0,1,0
15000000,1,20.1,5.0,5.0,1977.0,0,0,1
39000000,2,63.0,7.0,9.0,2010.0,0,1,0
70000000,3,90.0,9.0,10.0,2010.0,0,1,0
47000000,2,57.0,3.0,9.0,2006.0,0,1,0
31900000,2,40.0,3.0,4.0,1961.0,1,0,0
47000000,3,72.0,5.0,10.0,2021.0,0,1,0
20000000,1,30.0,1.0,9.0,2021.0,0,1,0
39000000,2,58.0,3.0,12.0,2024.0,0,1,0
36100000,2,60.0,3.0,16.0,2018.0,0,1,0
31000000,2,45.0,4.0,5.0,1974.0,0,0,1
60000000,2,50.0,3.0,5.0,2001.0,1,0,0
111000000,4,104.1,2.0,5.0,1977.0,1,0,0
51000000,2,58.0,10.0,10.0,2015.0,0,1,0
39000000,3,58.0,5.0,5.0,1968.0,0,0,1
